ao3id,author,author__ts,chapters,chapters__ts,deleted,deleted__ts,fandom,fandom__ts,rating,rating__ts,title,title__ts,updated,updated__ts,visit,visit__ts,hasupdate,hasupdate__ts,word_count,word_count__ts,summary,summary__ts,crawled,crawled__ts,read,read__ts
5469539,Sath,1508112260.681,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1536815477.234002,False,1508112260.681,What We Do in the Shadows (2014),1508112260.681,5,1508112260.681,Robbed,1508112260.681,2015-12-20T00:00:00.000Z,1508112260.681,2017-10-16T00:04:20.663Z,1508112260.681,,,1452,1536815477.234002,"Officer O'Leary keeps finding people sleeping on the floor, and they don't even have any blankets.",1536815477.234002,,,,
5469965,milktoast,1510449870.173,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1510449870.173,0,1510449870.173,Dishonored (Video Game),1510449870.173,-1,1510449870.173,Unexpected Meeting,1510449870.173,2015-12-20T00:00:00.000Z,1510449870.173,2017-11-12T01:24:30.101Z,1510449870.173,,,,,,,2017-11-12T01:24:30.173Z,1510449870.173,0,1510449870.173
5476640,Alisette,1508391688.286,"{""published"": ""11"", ""total"": ""11"", ""complete"": true}",1508391688.286,False,1508391688.286,Dishonored (Video Game),1508391688.286,-1,1508391688.286,Drunken Whaler,1508391688.286,2016-02-27T00:00:00.000Z,1508391688.286,2017-10-19T05:41:28.273Z,1508391688.286,,,,,,,2017-10-19T05:41:28.286Z,1508391688.286,0,1508391688.286
5495876,"oliviacirce, Rhea314 (Rhea)",1554808777.351,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1554808777.623,0,1554808777.351,"Think of England - K. J. Charles, Miss Fisher's Murder Mysteries",1554808777.351,1,1554808777.623,The Rescuers Down Under,1554808777.351,2015-12-22T00:00:00.000Z,1554808777.351,2019-04-09T11:19:37.274Z,1554808777.623,0,1554808779.693,2441,1554808777.351,"In 1928, Fenella Carruth and Patricia Merton go to Australia, encounter an old acquaintance, and make some new friends.",1554808777.351,2019-04-09T11:19:37.623Z,1554808777.623,0,1554808777.623
5508089,"Lexie, Rhea314 (Rhea)",1551237775.004,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1554723608.423,0,1551237775.004,Think of England - K. J. Charles,1551237775.004,5,1551237775.004,Jewel of the Indian Ocean,1551237775.004,2015-12-23T00:00:00.000Z,1551237775.004,2019-04-08T11:40:08.176Z,1554723608.423,False,1555203575.97,3440,1551237775.004,"Leave it to Fen, Patricia Merton thought, to lead them into the most dramatic, intrigue-filled ocean voyage Pat had ever heard of.Before the RMS Ophir had even finished its passage through the Suez Canal, the ship had already seen a rash of thefts, a narrowly-averted duel, and the near loss of one poor sod who went overboard in damnably rough seas and had to be rescued by the crew.Fen was, of course, at the heart of it all. She always was.",1551237775.004,2019-04-08T11:40:08.423Z,1554723608.423,0,1554723608.423
5510147,Ias,1566790057.398,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1566790057.398,False,1566790057.398,The Hobbit - All Media Types,1566790057.398,5,1566790057.398,counterbalance,1566790057.398,2015-12-24T00:00:00.000Z,1566790057.398,2019-08-26T03:27:37.366Z,1566790057.398,,,4518,1566790057.398,"For all his professions of friendship, Thranduil always worked towards his own ends. Bard respected that. He was doing the same.",1566790057.398,2019-08-26T03:27:37.398Z,1566790057.398,0,1566790057.398
5569978,redcigar,1509684374.268,"{""published"": ""3"", ""total"": ""3"", ""complete"": true}",1563505140.964,0,1509684374.268,Dishonored (Video Game),1509684374.268,-1,1509684374.268,On the Outside (Looking In),1509684374.268,2016-01-04T00:00:00.000Z,1509684374.268,2019-07-19T02:59:00.603Z,1563505140.964,False,1563505141.071,13204,1563336084.4,"But the Outsider merely smiles his unreadable smile, and reaches into his pocket. Corvo tenses. Pale hands withdraw, and with it, a shiny coin, which the Outsider places into the small plastic bucket that Emily had faithfully decorated with green paper seaweed and glitter-glue, before placing ceremoniously on the café counter next to a flyer she had scrounged up on ocean conservation. “For the whales,” the Outsider pronounces solemnly.",1563336084.4,2019-07-19T02:59:00.965Z,1563505140.964,0,1563505140.964
5590840,bygoneboy,1508112585.421,"{""published"": ""6"", ""total"": ""6"", ""complete"": true}",1562117896.556,False,1508112585.421,Dishonored (Video Game),1508112585.421,5,1508112585.421,in·car·nate,1508112585.421,2016-07-30T00:00:00.000Z,1508112585.421,2019-07-03T01:38:16.124Z,1562117896.556,False,1562117896.695,20869,1559964009.523,"""Why have not we an immortal soul?"" asked the little mermaid mournfully. ""I would give gladly all the hundreds of years that I have to live, to be a human being only for one day.""   ""You must not think of that,"" said the witch, ""unless a man were to love you. And if all his thoughts and all his love were fixed upon you, and he promised to be true to you here and hereafter-- then his soul would glide into your body and you would obtain a share in the future happiness of mankind. He would give a soul to you, and retain his own as well.  But this can never happen.""- Hans Christian Andersen---Yet another one of those human!Outsider fics, inspired by the original tale of The Little Mermaid.",1559964009.523,2019-07-03T01:38:16.556Z,1562117896.556,0,1562117896.556
5717443,Amaguri,1530616786.078,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1530616786.078,0,1530616786.078,ジョジョの奇妙な冒険 | JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure,1530616786.078,1,1530616786.078,Switched,1530616786.078,2016-01-14T00:00:00.000Z,1530616786.078,2018-07-03T11:19:46.001Z,1530616786.078,,,,,,,2018-07-03T11:19:46.078Z,1530616786.078,0,1530616786.078
5738401,erin4fics,1533269303.473,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1533269303.473,0,1533269303.473,ジョジョの奇妙な冒険 | JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure,1533269303.473,-1,1533269303.473,Fuck You (But Also *Fuck*) You- nonbinary version,1533269303.473,2016-01-16T00:00:00.000Z,1533269303.473,2018-08-03T04:08:23.392Z,1533269303.473,,,,,,,2018-08-03T04:08:23.473Z,1533269303.473,0,1533269303.473
5738803,erin4fics,1529228116.258,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1529228116.258,0,1529228116.258,ジョジョの奇妙な冒険 | JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure,1529228116.258,-1,1529228116.258,Fuck You (But Also *Fuck* You)- male version,1529228116.258,2016-01-17T00:00:00.000Z,1529228116.258,2018-06-17T09:35:16.185Z,1529228116.258,,,,,,,2018-06-17T09:35:16.258Z,1529228116.258,0,1529228116.258
5742085,Sath,1508124995.615,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1536813992.321004,False,1508124995.615,"The Silmarillion and other histories of Middle-Earth - J. R. R. Tolkien, The Lord of the Rings - J. R. R. Tolkien",1508124995.615,5,1508124995.615,"The “Unmarried"" Queen – Deficiencies in Númenórean Scholarship",1508124995.615,2016-02-14T00:00:00.000Z,1508124995.615,2017-10-16T03:36:35.587Z,1508124995.615,,,1226,1536813992.321004,"Rosie Cotton and Samwise Gamgee's granddaughter, a scholar of short stature and lofty goals, finds an earth-shattering document being used to steady a table leg in Minas Tirith.Excerpted from Fíriel Fairbairn’s Bias and Absence: Women in Historical Chronicles. Essay was originally published in the 6th issue of the Inter-kingdom Friendship Studies Society.",1536813992.321004,,,,
5761432,Sath,1508596171.507,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1564973078.94,0,1508596171.507,The Silmarillion and other histories of Middle-Earth - J. R. R. Tolkien,1508596171.507,5,1508596171.507,Missed Connections,1508596171.507,2016-02-14T00:00:00.000Z,1508596171.507,2019-08-05T02:44:37.819Z,1564973078.94,False,1564973079.086,1214,1564570670.453,Finrod's effort to be respectful of Bëor's age goes awry.,1564570670.453,2019-08-05T02:44:38.940Z,1564973078.94,0,1564973078.94
5776942,milktoast,1510449860.86,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1510449860.86,0,1510449860.86,Dishonored (Video Game),1510449860.86,-1,1510449860.86,All Alone,1510449860.86,2016-01-21T00:00:00.000Z,1510449860.86,2017-11-12T01:24:20.798Z,1510449860.86,,,,,,,2017-11-12T01:24:20.860Z,1510449860.86,0,1510449860.86
5807563,VampireSerana,1509684358.864,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1509684358.864,0,1509684358.864,Dishonored (Video Game),1509684358.864,-1,1509684358.864,The Bad And The Dirty,1509684358.864,2016-01-24T00:00:00.000Z,1509684358.864,2017-11-03T04:45:58.816Z,1509684358.864,,,,,,,2017-11-03T04:45:58.864Z,1509684358.864,0,1509684358.864
5811058,justreaderr,1566559735.659,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1566559735.659,False,1566559735.659,The Hobbit - All Media Types,1566559735.659,-1,1566559735.659,Drunken Catastrophes,1566559735.659,2016-01-25T00:00:00.000Z,1566559735.659,2019-08-23T11:28:55.639Z,1566559735.659,,,3381,1566559735.659,"Unconsciously he crossed his legs to hide his stiff length better.Yet the elf must have noticed something in his behaviour since he stopped his monolog and eyed Bard worryingly. “Is everything all right, Master Bard. Maybe you had too much wine. My wine is strong and I do not know how much of it is too much for a mortal.”To prove the opposite Bard emptied his glass again and held it out for another refill, “Don’t worry your pretty head, this mortal can handle his drinks.”",1566559735.659,2019-08-23T11:28:55.659Z,1566559735.659,0,1566559735.659
5846713,twined,1510449850.009,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1510449850.009,0,1510449850.009,Dishonored (Video Game),1510449850.009,-1,1510449850.009,Is that Asparagus?,1510449850.009,2016-01-29T00:00:00.000Z,1510449850.009,2017-11-12T01:24:09.968Z,1510449850.009,,,,,,,2017-11-12T01:24:10.009Z,1510449850.009,0,1510449850.009
5862823,Sath,1508596164.89,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1508596164.89,0,1508596164.89,"The Silmarillion and other histories of Middle-Earth - J. R. R. Tolkien, The Lord of the Rings - J. R. R. Tolkien",1508596164.89,5,1508596164.89,Hunger,1508596164.89,2016-02-14T00:00:00.000Z,1508596164.89,2017-10-21T14:29:24.813Z,1508596164.89,,,,,,,2017-10-21T14:29:24.890Z,1508596164.89,0,1508596164.89
5929396,Valgeristik,1508391696.763,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1508391696.763,False,1508391696.763,Dishonored (Video Game),1508391696.763,-1,1508391696.763,"Nuku, nuku, nurmilintu",1508391696.763,2016-02-06T00:00:00.000Z,1508391696.763,2017-10-19T05:41:36.748Z,1508391696.763,,,,,,,2017-10-19T05:41:36.763Z,1508391696.763,0,1508391696.763
5947564,kanadka,1549629209.973,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1549629221.055,False,1508112254.542,"Les Misérables - All Media Types, Les Misérables - Victor Hugo",1508112254.542,5,1549629209.973,If Age Begets Wisdom,1508112254.542,2016-02-08T00:00:00.000Z,1508112254.542,2019-02-08T12:33:40.631Z,1549629221.055,False,1549669747.329,3604,1549629209.973,Montparnasse returns to Paris to find Gavroche has grown up.,1549629209.973,2019-02-08T12:33:41.055Z,1549629221.055,0,1549629221.055
5951323,yaoi_yaoieverywhere,1533269278.066,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1533269278.066,0,1533269278.066,ジョジョの奇妙な冒険 | JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure,1533269278.066,-1,1533269278.066,Is It Really Sex (When it's Your Stand),1533269278.066,2016-02-10T00:00:00.000Z,1533269278.066,2018-08-03T04:07:58.036Z,1533269278.066,,,,,,,2018-08-03T04:07:58.066Z,1533269278.066,0,1533269278.066
5955931,KonoDioDa,1533269283.971,"{""complete"": 0, ""published"": ""1"", ""total"": ""?""}",1533269283.971,0,1533269283.971,ジョジョの奇妙な冒険 | JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure,1533269283.971,-1,1533269283.971,I Could Be Useful,1533269283.971,2016-02-09T00:00:00.000Z,1533269283.971,2018-08-03T04:08:03.934Z,1533269283.971,,,,,,,2018-08-03T04:08:03.971Z,1533269283.971,0,1533269283.971
6007462,Nightwoofking,1509684253.951,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1509684253.951,0,1509684253.951,Dishonored (Video Game),1509684253.951,-1,1509684253.951,Follow Instructions,1509684253.951,2016-02-14T00:00:00.000Z,1509684253.951,2017-11-03T04:44:13.895Z,1509684253.951,,,,,,,2017-11-03T04:44:13.951Z,1509684253.951,0,1509684253.951
6026494,ZaHando,1529297381.869,"{""complete"": 0, ""published"": ""3"", ""total"": ""?""}",1529297381.869,0,1529297381.869,ジョジョの奇妙な冒険 | JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure,1529297381.869,5,1529297381.869,"
      After Valentine's Day",1529297381.869,2016-03-22T00:00:00.000Z,1529297381.869,2018-06-18T04:49:41.782Z,1529297381.869,,,,,,,2018-06-18T04:49:41.869Z,1529297381.869,0,1529297381.869
6070324,Basurabrando,1533627730.935,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1533627730.935,0,1533627730.935,ジョジョの奇妙な冒険 | JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure,1533627730.935,1,1533627730.935,Kishibe Rohan Walks Into A Bar,1533627730.935,2016-02-21T00:00:00.000Z,1533627730.935,2018-08-07T07:42:10.785Z,1533627730.935,,,,,,,2018-08-07T07:42:10.935Z,1533627730.935,0,1533627730.935
6090982,Punk_Kenobi,1566559705.028,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1566559705.028,False,1566559705.028,The Hobbit - All Media Types,1566559705.028,-1,1566559705.028,The Lazarus Complex,1566559705.028,2016-02-22T00:00:00.000Z,1566559705.028,2019-08-23T11:28:25.001Z,1566559705.028,,,29008,1566559705.028,You have brought Sin to Heaven and doom upon all the world.,1566559705.028,2019-08-23T11:28:25.028Z,1566559705.028,0,1566559705.028
6100366,HermioneSpencer,1559420087.11,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1559420087.11,0,1559420087.11,Call the Midwife,1559420087.11,1,1559420087.11,Kisses at Compline,1559420087.11,2016-02-24T00:00:00.000Z,1559420087.11,2019-06-01T20:14:47.107Z,1559420087.11,,,1326,1559420087.11,In response to 25/01/16's Call the Midwife episode. Sister Evangelina and Sister Monica Joan become more than just Sisters to one another.,1559420087.11,2019-06-01T20:14:47.110Z,1559420087.11,0,1559420087.11
6151564,nevergotwings,1548223482.437,"{""complete"": 0, ""published"": ""1"", ""total"": ""?""}",1548223482.437,0,1548223482.437,Original Work,1548223482.437,-1,1548223482.437,To Earn A Crown,1548223482.437,2016-03-26T00:00:00.000Z,1548223482.437,2019-01-23T06:04:42.410Z,1548223482.437,,,1367,1548223482.437,"When faced with having to marry for the crown of her kingdom, Princess Auriella finds herself in a predicament. Does she listen and go with the suitor that has been chosen for her, follow the whispers of her heart for a man of the sword, or choose happiness with a commoner of her past?",1548223482.437,2019-01-23T06:04:42.437Z,1548223482.437,0,1548223482.437
6158287,havisham,1508783358.685,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1508783358.685,0,1508783358.685,The Silmarillion and other histories of Middle-Earth - J. R. R. Tolkien,1508783358.685,3,1508783358.685,I am ashes where I was once fire | gay asbestos elves,1508783358.685,2016-03-20T00:00:00.000Z,1508783358.685,2017-10-23T18:29:18.603Z,1508783358.685,,,,,,,2017-10-23T18:29:18.685Z,1508783358.685,0,1508783358.685
6260440,yaoi_yaoieverywhere,1533630001.498,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1533630001.498,0,1533630001.498,ジョジョの奇妙な冒険 | JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure,1533630001.498,1,1533630001.498,Give it Here,1533630001.498,2016-03-21T00:00:00.000Z,1533630001.498,2018-08-07T08:20:01.357Z,1533630001.498,,,,,,,2018-08-07T08:20:01.498Z,1533630001.498,0,1533630001.498
6320140,Anonymous,1508783362.355,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1508783366.21,0,1508783362.355,The Silmarillion and other histories of Middle-Earth - J. R. R. Tolkien,1508783362.355,3,1508783366.21,I see fire | Piping is unnecessary,1508783362.355,2016-03-22T00:00:00.000Z,1508783362.355,2017-10-23T18:29:26.118Z,1508783366.21,0,1508783366.212,,,,,2017-10-23T18:29:26.210Z,1508783366.21,0,1508783366.21
6350749,Gianeya,1508391669.691,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1508391669.691,False,1508391669.691,Dishonored (Video Game),1508391669.691,-1,1508391669.691,...и это — мой знак,1508391669.691,2016-03-25T00:00:00.000Z,1508391669.691,2017-10-19T05:41:09.677Z,1508391669.691,,,,,,,2017-10-19T05:41:09.691Z,1508391669.691,0,1508391669.691
6388891,yaoi_yaoieverywhere,1529577659.292,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1536810566.818547,0,1529577659.292,ジョジョの奇妙な冒険 | JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure,1529577659.292,3,1529577659.292,"Decisions, Decisions",1529577659.292,2016-03-28T00:00:00.000Z,1529577659.292,2018-06-21T10:40:58.653Z,1529577659.292,,,2510,1536810566.818547,"All Josuke wanted to do was pull an itty bitty prank on Rohan to get some attention. Really! It's not like he planned on, y'know, being stuck in a literal closet waiting for Rohan to leave.
...Rohan's not leaving. He's pulling something out of his bedside table. Is that-?",1536810566.818547,2018-06-21T10:40:59.293Z,1529577659.292,0,1529577659.292
6399652,yaoi_yaoieverywhere,1533685962.312,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1536843793.397882,0,1533685962.312,ジョジョの奇妙な冒険 | JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure,1533685962.312,3,1533685962.312,Anything You Can Do,1533685962.312,2016-04-09T00:00:00.000Z,1533685962.312,2018-08-07T23:52:42.011Z,1533685962.312,,,2367,1536843793.397882,"Rohan gets offered a generous sum of money to teach a few art classes at the local highschool. If it weren't for the money he'd have turned it down, but as it was he still needed money for furniture after his last house got burned down. Josuke happens to be in one of the classes he's got to teach. Rohan wants revenge even though they've been together for a while. Shameless PWP",1536843793.397882,2018-08-07T23:52:42.312Z,1533685962.312,0,1533685962.312
6489850,TimeToRemember,1546030386.618,"{""complete"": 0, ""published"": ""1"", ""total"": ""2""}",1546030386.618,0,1546030386.618,Gentleman Bastard Sequence - Scott Lynch,1546030386.618,-1,1546030386.618,Liar,1546030386.618,2016-04-08T00:00:00.000Z,1546030386.618,2018-12-28T20:53:06.558Z,1546030386.618,,,2254,1546030386.618,"Everything is working perfectly for Locke and Sabetha, two somewhat unlikely proprietors of the most unprofitable antiques shop in the city. After many months of work, their careful plans are reaching eventual fruition, the result of which will surely make up for such a prolonged period of difficult activity.
Enter Jean Tannen.
Now Locke is having feelings he has no hope of explaining, Jean is confused and also a little worried, and Sabetha just wants to know what she ever did to end up babysitting these two oblivious idiots.

  Updated 11 August 2016 in anticipation of a second chapter.",1546030386.618,2018-12-28T20:53:06.618Z,1546030386.618,0,1546030386.618
6496153,dixonbelcourts,1510449819.745,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1510449819.745,0,1510449819.745,Dishonored (Video Game),1510449819.745,-1,1510449819.745,you're stronger than all of them.,1510449819.745,2016-04-08T00:00:00.000Z,1510449819.745,2017-11-12T01:23:39.646Z,1510449819.745,,,,,,,2017-11-12T01:23:39.745Z,1510449819.745,0,1510449819.745
6508552,yaoi_yaoieverywhere,1533700551.991,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1536815562.476087,0,1533700551.991,ジョジョの奇妙な冒険 | JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure,1533700551.991,3,1533700551.991,Try It?,1533700551.991,2016-04-12T00:00:00.000Z,1533700551.991,2018-08-08T03:55:51.908Z,1533700551.991,,,3006,1536815562.476087,Honestly it's understandable that Josuke would be at least a little afraid of actually being on the bottom when it comes to sex. He's young and the only way he's gotten that type of pleasure before was from his dick. It's hard to process that getting anything shoved up your ass could feel good without having prior experience.That's doesn't mean Rohan is going to be the bottom all the time. All he has to do is reassure Josuke that there's a different kind of pleasure from receiving instead of giving. Somehow.,1536815562.476087,2018-08-08T03:55:51.992Z,1533700551.991,0,1533700551.991
6510019,TheMirkyKing,1566560006.932,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1566560006.932,False,1566560006.932,"The Hobbit - All Media Types, The Hobbit (Jackson Movies)",1566560006.932,-1,1566560006.932,Double Trouble,1566560006.932,2016-04-10T00:00:00.000Z,1566560006.932,2019-08-23T11:33:26.895Z,1566560006.932,,,5191,1566560006.932,Bard Bowman is celebrating his 40th Birthday and get's a present that he wasn't expecting.,1566560006.932,2019-08-23T11:33:26.932Z,1566560006.932,0,1566560006.932
6515815,Dragons_Before_Dawn,1533699672.499,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1533699674.163,0,1533699672.499,ジョジョの奇妙な冒険 | JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure,1533699672.499,-1,1533699674.163,Green,1533699672.499,2016-04-10T00:00:00.000Z,1533699672.499,2018-08-08T03:41:14.043Z,1533699674.163,0,1533699674.19,,,,,2018-08-08T03:41:14.164Z,1533699674.163,0,1533699674.163
6537589,Udunie,1548133664.754,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1548133664.754,0,1548133664.754,Original Work,1548133664.754,1,1548133664.754,Celebrations,1548133664.754,2016-04-12T00:00:00.000Z,1548133664.754,2019-01-22T05:07:44.695Z,1548133664.754,,,3907,1548133664.754,"The crowd all riled up Daruk waved at their handlers, and the elves were thrust into the middle of the soldiers, grabbed one by one.Numa was spared - but only for a moment - as Daruk caught his braid and pulled him close.“And you, pretty one, will get a special reward if you do your duty well,” he said, voice too sweet. Numa shuddered, knowing that a ‘reward’ from the warchief was usually not something he would enjoy.",1548133664.754,2019-01-22T05:07:44.755Z,1548133664.754,0,1548133664.754
6568654,arysteia,1508112241.082,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1536812413.179708,False,1508112241.082,The Man From U.N.C.L.E. (2015),1508112241.082,5,1508112241.082,The Marvin Gaye Affair,1508112241.082,2016-04-26T00:00:00.000Z,1508112241.082,2017-10-16T00:04:01.058Z,1508112241.082,,,2873,1536812413.179708,"A close call, and what it means to be close.",1536812413.179708,,,,
6597724,yaoi_yaoieverywhere,1530676692.112,"{""complete"": 0, ""published"": ""5"", ""total"": ""?""}",1530676692.112,0,1530676692.112,ジョジョの奇妙な冒険 | JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure,1530676692.112,-1,1530676692.112,Surrounded,1530676692.112,2016-06-04T00:00:00.000Z,1530676692.112,2018-07-04T03:58:12.053Z,1530676692.112,,,,,,,2018-07-04T03:58:12.112Z,1530676692.112,0,1530676692.112
6652861,Dragons_Before_Dawn,1529320536.371,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1536722746.256261,0,1529320536.371,ジョジョの奇妙な冒険 | JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure,1529320536.371,5,1529320536.371,Time to Kill,1529320536.371,2016-04-25T00:00:00.000Z,1529320536.371,2018-06-18T11:15:36.303Z,1529320536.371,,,2213,1536722746.256261,In which Rohan Kishibe gets aroused by the scent of Josuke's jacket and decides to deal with it.,1536722746.256261,2018-06-18T11:15:36.371Z,1529320536.371,0,1529320536.371
6718840,fanfiction_fanfriction,1533729269.608,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1533729269.608,0,1533729269.608,ジョジョの奇妙な冒険 | JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure,1533729269.608,5,1533729269.608,Focus,1533729269.608,2016-05-01T00:00:00.000Z,1533729269.608,2018-08-08T11:54:29.410Z,1533729269.608,,,,,,,2018-08-08T11:54:29.609Z,1533729269.608,0,1533729269.608
6719344,Sylla,1510128839.658,"{""complete"": 0, ""published"": ""2"", ""total"": ""?""}",1510128839.658,0,1510128839.658,Dishonored (Video Game),1510128839.658,-1,1510128839.658,Lariat,1510128839.658,2016-07-09T00:00:00.000Z,1510128839.658,2017-11-08T08:13:59.555Z,1510128839.658,,,,,,,2017-11-08T08:13:59.658Z,1510128839.658,0,1510128839.658
6723853,Sath,1508112401.633,"{""published"": ""13"", ""total"": ""18"", ""complete"": false}",1508112401.633,False,1508112401.633,Star Wars Episode VII: The Force Awakens (2015),1508112401.633,5,1508112401.633,Idols and Dead Men,1508112401.633,2017-08-06T00:00:00.000Z,1508112401.633,2017-10-16T00:06:41.614Z,1508112401.633,,,,,,,,,,
6731587,Octopus,1533767079.18,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1533767079.18,0,1533767079.18,ジョジョの奇妙な冒険 | JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure,1533767079.18,1,1533767079.18,A Magenta Feeling,1533767079.18,2016-05-02T00:00:00.000Z,1533767079.18,2018-08-08T22:24:39.064Z,1533767079.18,,,,,,,2018-08-08T22:24:39.180Z,1533767079.18,0,1533767079.18
6757414,"Rethira, KD reads (KDHeart), Kess, RsCreighton, SomethingIncorporeal, the24thkey",1510129499.049,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1563795996.155,0,1510129499.049,Dishonored (Video Game),1510129499.049,5,1510129499.049,Through Other Eyes,1510129499.049,2016-05-05T00:00:00.000Z,1510129499.049,2019-07-22T11:46:35.840Z,1563795996.155,False,1563795996.268,2016,1563768748.566,The new Empress' Lord Protector has a lover. This is not a secret.There are many who wish it was.,1563768748.566,2019-07-22T11:46:36.155Z,1563795996.155,0,1563795996.155
6842812,yeaka,1564399976.193,"{""published"": ""1"", ""total"": ""1"", ""complete"": true}",1564399976.193,False,1564399976.193,"The Silmarillion and other histories of Middle-Earth - J. R. R. Tolkien, TOLKIEN J. R. R. - Works & Related Fandoms",1564399976.193,5,1564399976.193,Fealty,1564399976.193,2016-05-13T00:00:00.000Z,1564399976.193,2019-07-29T11:32:56.116Z,1564399976.193,,,536,1564399976.193,A moment with Finrod after Barahir’s saved him.,1564399976.193,2019-07-29T11:32:56.193Z,1564399976.193,0,1564399976.193
6869740,nyoooms,1533812900.427,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1533812900.427,0,1533812900.427,ジョジョの奇妙な冒険 | JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure,1533812900.427,-1,1533812900.427,"I Wanna Be Good, Wanna Be Yours",1533812900.427,2016-05-16T00:00:00.000Z,1533812900.427,2018-08-09T11:08:20.364Z,1533812900.427,,,,,,,2018-08-09T11:08:20.427Z,1533812900.427,0,1533812900.427
6909934,Dragons_Before_Dawn,1533815398.908,"{""complete"": 1, ""published"": ""2"", ""total"": ""2""}",1533815398.908,0,1533815398.908,ジョジョの奇妙な冒険 | JoJo no Kimyou na Bouken | JoJo's Bizarre Adventure,1533815398.908,1,1533815398.908,You come over to have a good time,1533815398.908,2016-05-20T00:00:00.000Z,1533815398.908,2018-08-09T11:49:58.809Z,1533815398.908,,,,,,,2018-08-09T11:49:58.908Z,1533815398.908,0,1533815398.908
6955828,FabledVillan,1509669209.84,"{""complete"": 1, ""published"": ""1"", ""total"": ""1""}",1509669209.84,0,1509669209.84,Dishonored (Video Game),1509669209.84,-1,1509669209.84,Onyx Eyes,1509669209.84,2016-05-24T00:00:00.000Z,1509669209.84,2017-11-03T00:33:29.707Z,1509669209.84,,,,,,,2017-11-03T00:33:29.840Z,1509669209.84,0,1509669209.84
7044175,Ias,1566303230.251,"{""published"": ""19"", ""total"": ""19"", ""complete"": true}",1566303230.251,False,1566303230.251,The Hobbit - All Media Types,1566303230.251,-1,1566303230.251,"many paths, through shadow",1566303230.251,2016-06-02T00:00:00.000Z,1566303230.251,2019-08-20T12:13:50.221Z,1566303230.251,,,41197,1566303230.251,"Sent by the Jedi Council on an assignment to watery Esgaroth, Thranduil finds his feelings for his on-planet contact straying far from what is permitted by the Jedi Code.",1566303230.251,2019-08-20T12:13:50.251Z,1566303230.251,0,1566303230.251
